time,timebound_lower,timebound_upper,gas,source,units,value
1757.5,1757,1758,N2O,PRIMAP v2.4.2*,MtN2O,0.135
1758.5,1758,1759,N2O,PRIMAP v2.4.2*,MtN2O,0.137
1759.5,1759,1760,N2O,PRIMAP v2.4.2*,MtN2O,0.138
1760.5,1760,1761,N2O,PRIMAP v2.4.2*,MtN2O,0.14
1761.5,1761,1762,N2O,PRIMAP v2.4.2*,MtN2O,0.142
1762.5,1762,1763,N2O,PRIMAP v2.4.2*,MtN2O,0.144
1763.5,1763,1764,N2O,PRIMAP v2.4.2*,MtN2O,0.146
1764.5,1764,1765,N2O,PRIMAP v2.4.2*,MtN2O,0.148
1765.5,1765,1766,N2O,PRIMAP v2.4.2*,MtN2O,0.15
1766.5,1766,1767,N2O,PRIMAP v2.4.2*,MtN2O,0.152
1767.5,1767,1768,N2O,PRIMAP v2.4.2*,MtN2O,0.154
1768.5,1768,1769,N2O,PRIMAP v2.4.2*,MtN2O,0.156
1769.5,1769,1770,N2O,PRIMAP v2.4.2*,MtN2O,0.158
1770.5,1770,1771,N2O,PRIMAP v2.4.2*,MtN2O,0.16
1771.5,1771,1772,N2O,PRIMAP v2.4.2*,MtN2O,0.162
1772.5,1772,1773,N2O,PRIMAP v2.4.2*,MtN2O,0.164
1773.5,1773,1774,N2O,PRIMAP v2.4.2*,MtN2O,0.166
1774.5,1774,1775,N2O,PRIMAP v2.4.2*,MtN2O,0.168
1775.5,1775,1776,N2O,PRIMAP v2.4.2*,MtN2O,0.171
1776.5,1776,1777,N2O,PRIMAP v2.4.2*,MtN2O,0.173
1777.5,1777,1778,N2O,PRIMAP v2.4.2*,MtN2O,0.175
1778.5,1778,1779,N2O,PRIMAP v2.4.2*,MtN2O,0.177
1779.5,1779,1780,N2O,PRIMAP v2.4.2*,MtN2O,0.179
1780.5,1780,1781,N2O,PRIMAP v2.4.2*,MtN2O,0.181
1781.5,1781,1782,N2O,PRIMAP v2.4.2*,MtN2O,0.183
1782.5,1782,1783,N2O,PRIMAP v2.4.2*,MtN2O,0.186
1783.5,1783,1784,N2O,PRIMAP v2.4.2*,MtN2O,0.188
1784.5,1784,1785,N2O,PRIMAP v2.4.2*,MtN2O,0.19
1785.5,1785,1786,N2O,PRIMAP v2.4.2*,MtN2O,0.192
1786.5,1786,1787,N2O,PRIMAP v2.4.2*,MtN2O,0.194
1787.5,1787,1788,N2O,PRIMAP v2.4.2*,MtN2O,0.196
1788.5,1788,1789,N2O,PRIMAP v2.4.2*,MtN2O,0.199
1789.5,1789,1790,N2O,PRIMAP v2.4.2*,MtN2O,0.201
1790.5,1790,1791,N2O,PRIMAP v2.4.2*,MtN2O,0.203
1791.5,1791,1792,N2O,PRIMAP v2.4.2*,MtN2O,0.205
1792.5,1792,1793,N2O,PRIMAP v2.4.2*,MtN2O,0.208
1793.5,1793,1794,N2O,PRIMAP v2.4.2*,MtN2O,0.21
1794.5,1794,1795,N2O,PRIMAP v2.4.2*,MtN2O,0.213
1795.5,1795,1796,N2O,PRIMAP v2.4.2*,MtN2O,0.215
1796.5,1796,1797,N2O,PRIMAP v2.4.2*,MtN2O,0.218
1797.5,1797,1798,N2O,PRIMAP v2.4.2*,MtN2O,0.22
1798.5,1798,1799,N2O,PRIMAP v2.4.2*,MtN2O,0.222
1799.5,1799,1800,N2O,PRIMAP v2.4.2*,MtN2O,0.225
1800.5,1800,1801,N2O,PRIMAP v2.4.2*,MtN2O,0.228
1801.5,1801,1802,N2O,PRIMAP v2.4.2*,MtN2O,0.231
1802.5,1802,1803,N2O,PRIMAP v2.4.2*,MtN2O,0.234
1803.5,1803,1804,N2O,PRIMAP v2.4.2*,MtN2O,0.237
1804.5,1804,1805,N2O,PRIMAP v2.4.2*,MtN2O,0.24
1805.5,1805,1806,N2O,PRIMAP v2.4.2*,MtN2O,0.243
1806.5,1806,1807,N2O,PRIMAP v2.4.2*,MtN2O,0.245
1807.5,1807,1808,N2O,PRIMAP v2.4.2*,MtN2O,0.249
1808.5,1808,1809,N2O,PRIMAP v2.4.2*,MtN2O,0.251
1809.5,1809,1810,N2O,PRIMAP v2.4.2*,MtN2O,0.254
1810.5,1810,1811,N2O,PRIMAP v2.4.2*,MtN2O,0.257
1811.5,1811,1812,N2O,PRIMAP v2.4.2*,MtN2O,0.261
1812.5,1812,1813,N2O,PRIMAP v2.4.2*,MtN2O,0.264
1813.5,1813,1814,N2O,PRIMAP v2.4.2*,MtN2O,0.267
1814.5,1814,1815,N2O,PRIMAP v2.4.2*,MtN2O,0.271
1815.5,1815,1816,N2O,PRIMAP v2.4.2*,MtN2O,0.274
1816.5,1816,1817,N2O,PRIMAP v2.4.2*,MtN2O,0.278
1817.5,1817,1818,N2O,PRIMAP v2.4.2*,MtN2O,0.281
1818.5,1818,1819,N2O,PRIMAP v2.4.2*,MtN2O,0.284
1819.5,1819,1820,N2O,PRIMAP v2.4.2*,MtN2O,0.288
1820.5,1820,1821,N2O,PRIMAP v2.4.2*,MtN2O,0.291
1821.5,1821,1822,N2O,PRIMAP v2.4.2*,MtN2O,0.295
1822.5,1822,1823,N2O,PRIMAP v2.4.2*,MtN2O,0.299
1823.5,1823,1824,N2O,PRIMAP v2.4.2*,MtN2O,0.303
1824.5,1824,1825,N2O,PRIMAP v2.4.2*,MtN2O,0.307
1825.5,1825,1826,N2O,PRIMAP v2.4.2*,MtN2O,0.312
1826.5,1826,1827,N2O,PRIMAP v2.4.2*,MtN2O,0.316
1827.5,1827,1828,N2O,PRIMAP v2.4.2*,MtN2O,0.32
1828.5,1828,1829,N2O,PRIMAP v2.4.2*,MtN2O,0.325
1829.5,1829,1830,N2O,PRIMAP v2.4.2*,MtN2O,0.329
1830.5,1830,1831,N2O,PRIMAP v2.4.2*,MtN2O,0.334
1831.5,1831,1832,N2O,PRIMAP v2.4.2*,MtN2O,0.339
1832.5,1832,1833,N2O,PRIMAP v2.4.2*,MtN2O,0.345
1833.5,1833,1834,N2O,PRIMAP v2.4.2*,MtN2O,0.35
1834.5,1834,1835,N2O,PRIMAP v2.4.2*,MtN2O,0.355
1835.5,1835,1836,N2O,PRIMAP v2.4.2*,MtN2O,0.362
1836.5,1836,1837,N2O,PRIMAP v2.4.2*,MtN2O,0.368
1837.5,1837,1838,N2O,PRIMAP v2.4.2*,MtN2O,0.373
1838.5,1838,1839,N2O,PRIMAP v2.4.2*,MtN2O,0.378
1839.5,1839,1840,N2O,PRIMAP v2.4.2*,MtN2O,0.384
1840.5,1840,1841,N2O,PRIMAP v2.4.2*,MtN2O,0.39
1841.5,1841,1842,N2O,PRIMAP v2.4.2*,MtN2O,0.397
1842.5,1842,1843,N2O,PRIMAP v2.4.2*,MtN2O,0.404
1843.5,1843,1844,N2O,PRIMAP v2.4.2*,MtN2O,0.411
1844.5,1844,1845,N2O,PRIMAP v2.4.2*,MtN2O,0.42
1845.5,1845,1846,N2O,PRIMAP v2.4.2*,MtN2O,0.429
1846.5,1846,1847,N2O,PRIMAP v2.4.2*,MtN2O,0.437
1847.5,1847,1848,N2O,PRIMAP v2.4.2*,MtN2O,0.447
1848.5,1848,1849,N2O,PRIMAP v2.4.2*,MtN2O,0.456
1849.5,1849,1850,N2O,PRIMAP v2.4.2*,MtN2O,0.464
1850.5,1850,1851,N2O,PRIMAP v2.4.2*,MtN2O,0.498
1851.5,1851,1852,N2O,PRIMAP v2.4.2*,MtN2O,0.507
1852.5,1852,1853,N2O,PRIMAP v2.4.2*,MtN2O,0.515
1853.5,1853,1854,N2O,PRIMAP v2.4.2*,MtN2O,0.524
1854.5,1854,1855,N2O,PRIMAP v2.4.2*,MtN2O,0.532
1855.5,1855,1856,N2O,PRIMAP v2.4.2*,MtN2O,0.539
1856.5,1856,1857,N2O,PRIMAP v2.4.2*,MtN2O,0.546
1857.5,1857,1858,N2O,PRIMAP v2.4.2*,MtN2O,0.552
1858.5,1858,1859,N2O,PRIMAP v2.4.2*,MtN2O,0.557
1859.5,1859,1860,N2O,PRIMAP v2.4.2*,MtN2O,0.561
1860.5,1860,1861,N2O,PRIMAP v2.4.2*,MtN2O,0.564
1861.5,1861,1862,N2O,PRIMAP v2.4.2*,MtN2O,0.566
1862.5,1862,1863,N2O,PRIMAP v2.4.2*,MtN2O,0.568
1863.5,1863,1864,N2O,PRIMAP v2.4.2*,MtN2O,0.569
1864.5,1864,1865,N2O,PRIMAP v2.4.2*,MtN2O,0.571
1865.5,1865,1866,N2O,PRIMAP v2.4.2*,MtN2O,0.573
1866.5,1866,1867,N2O,PRIMAP v2.4.2*,MtN2O,0.574
1867.5,1867,1868,N2O,PRIMAP v2.4.2*,MtN2O,0.576
1868.5,1868,1869,N2O,PRIMAP v2.4.2*,MtN2O,0.578
1869.5,1869,1870,N2O,PRIMAP v2.4.2*,MtN2O,0.58
1870.5,1870,1871,N2O,PRIMAP v2.4.2*,MtN2O,0.582
1871.5,1871,1872,N2O,PRIMAP v2.4.2*,MtN2O,0.59
1872.5,1872,1873,N2O,PRIMAP v2.4.2*,MtN2O,0.609
1873.5,1873,1874,N2O,PRIMAP v2.4.2*,MtN2O,0.636
1874.5,1874,1875,N2O,PRIMAP v2.4.2*,MtN2O,0.669
1875.5,1875,1876,N2O,PRIMAP v2.4.2*,MtN2O,0.705
1876.5,1876,1877,N2O,PRIMAP v2.4.2*,MtN2O,0.742
1877.5,1877,1878,N2O,PRIMAP v2.4.2*,MtN2O,0.777
1878.5,1878,1879,N2O,PRIMAP v2.4.2*,MtN2O,0.808
1879.5,1879,1880,N2O,PRIMAP v2.4.2*,MtN2O,0.833
1880.5,1880,1881,N2O,PRIMAP v2.4.2*,MtN2O,0.848
1881.5,1881,1882,N2O,PRIMAP v2.4.2*,MtN2O,0.857
1882.5,1882,1883,N2O,PRIMAP v2.4.2*,MtN2O,0.865
1883.5,1883,1884,N2O,PRIMAP v2.4.2*,MtN2O,0.872
1884.5,1884,1885,N2O,PRIMAP v2.4.2*,MtN2O,0.878
1885.5,1885,1886,N2O,PRIMAP v2.4.2*,MtN2O,0.884
1886.5,1886,1887,N2O,PRIMAP v2.4.2*,MtN2O,0.89
1887.5,1887,1888,N2O,PRIMAP v2.4.2*,MtN2O,0.895
1888.5,1888,1889,N2O,PRIMAP v2.4.2*,MtN2O,0.901
1889.5,1889,1890,N2O,PRIMAP v2.4.2*,MtN2O,0.907
1890.5,1890,1891,N2O,PRIMAP v2.4.2*,MtN2O,0.941
1891.5,1891,1892,N2O,PRIMAP v2.4.2*,MtN2O,0.955
1892.5,1892,1893,N2O,PRIMAP v2.4.2*,MtN2O,0.968
1893.5,1893,1894,N2O,PRIMAP v2.4.2*,MtN2O,0.982
1894.5,1894,1895,N2O,PRIMAP v2.4.2*,MtN2O,0.996
1895.5,1895,1896,N2O,PRIMAP v2.4.2*,MtN2O,1.01
1896.5,1896,1897,N2O,PRIMAP v2.4.2*,MtN2O,1.02
1897.5,1897,1898,N2O,PRIMAP v2.4.2*,MtN2O,1.04
1898.5,1898,1899,N2O,PRIMAP v2.4.2*,MtN2O,1.05
1899.5,1899,1900,N2O,PRIMAP v2.4.2*,MtN2O,1.06
1900.5,1900,1901,N2O,PRIMAP v2.4.2*,MtN2O,1.07
1901.5,1901,1902,N2O,PRIMAP v2.4.2*,MtN2O,1.08
1902.5,1902,1903,N2O,PRIMAP v2.4.2*,MtN2O,1.1
1903.5,1903,1904,N2O,PRIMAP v2.4.2*,MtN2O,1.11
1904.5,1904,1905,N2O,PRIMAP v2.4.2*,MtN2O,1.12
1905.5,1905,1906,N2O,PRIMAP v2.4.2*,MtN2O,1.14
1906.5,1906,1907,N2O,PRIMAP v2.4.2*,MtN2O,1.15
1907.5,1907,1908,N2O,PRIMAP v2.4.2*,MtN2O,1.17
1908.5,1908,1909,N2O,PRIMAP v2.4.2*,MtN2O,1.18
1909.5,1909,1910,N2O,PRIMAP v2.4.2*,MtN2O,1.2
1910.5,1910,1911,N2O,PRIMAP v2.4.2*,MtN2O,1.21
1911.5,1911,1912,N2O,PRIMAP v2.4.2*,MtN2O,1.22
1912.5,1912,1913,N2O,PRIMAP v2.4.2*,MtN2O,1.24
1913.5,1913,1914,N2O,PRIMAP v2.4.2*,MtN2O,1.27
1914.5,1914,1915,N2O,PRIMAP v2.4.2*,MtN2O,1.3
1915.5,1915,1916,N2O,PRIMAP v2.4.2*,MtN2O,1.33
1916.5,1916,1917,N2O,PRIMAP v2.4.2*,MtN2O,1.36
1917.5,1917,1918,N2O,PRIMAP v2.4.2*,MtN2O,1.38
1918.5,1918,1919,N2O,PRIMAP v2.4.2*,MtN2O,1.41
1919.5,1919,1920,N2O,PRIMAP v2.4.2*,MtN2O,1.44
1920.5,1920,1921,N2O,PRIMAP v2.4.2*,MtN2O,1.45
1921.5,1921,1922,N2O,PRIMAP v2.4.2*,MtN2O,1.47
1922.5,1922,1923,N2O,PRIMAP v2.4.2*,MtN2O,1.49
1923.5,1923,1924,N2O,PRIMAP v2.4.2*,MtN2O,1.51
1924.5,1924,1925,N2O,PRIMAP v2.4.2*,MtN2O,1.53
1925.5,1925,1926,N2O,PRIMAP v2.4.2*,MtN2O,1.54
1926.5,1926,1927,N2O,PRIMAP v2.4.2*,MtN2O,1.56
1927.5,1927,1928,N2O,PRIMAP v2.4.2*,MtN2O,1.57
1928.5,1928,1929,N2O,PRIMAP v2.4.2*,MtN2O,1.59
1929.5,1929,1930,N2O,PRIMAP v2.4.2*,MtN2O,1.6
1930.5,1930,1931,N2O,PRIMAP v2.4.2*,MtN2O,1.61
1931.5,1931,1932,N2O,PRIMAP v2.4.2*,MtN2O,1.62
1932.5,1932,1933,N2O,PRIMAP v2.4.2*,MtN2O,1.63
1933.5,1933,1934,N2O,PRIMAP v2.4.2*,MtN2O,1.64
1934.5,1934,1935,N2O,PRIMAP v2.4.2*,MtN2O,1.64
1935.5,1935,1936,N2O,PRIMAP v2.4.2*,MtN2O,1.65
1936.5,1936,1937,N2O,PRIMAP v2.4.2*,MtN2O,1.67
1937.5,1937,1938,N2O,PRIMAP v2.4.2*,MtN2O,1.68
1938.5,1938,1939,N2O,PRIMAP v2.4.2*,MtN2O,1.69
1939.5,1939,1940,N2O,PRIMAP v2.4.2*,MtN2O,1.71
1940.5,1940,1941,N2O,PRIMAP v2.4.2*,MtN2O,1.73
1941.5,1941,1942,N2O,PRIMAP v2.4.2*,MtN2O,1.8
1942.5,1942,1943,N2O,PRIMAP v2.4.2*,MtN2O,1.94
1943.5,1943,1944,N2O,PRIMAP v2.4.2*,MtN2O,2.14
1944.5,1944,1945,N2O,PRIMAP v2.4.2*,MtN2O,2.39
1945.5,1945,1946,N2O,PRIMAP v2.4.2*,MtN2O,2.65
1946.5,1946,1947,N2O,PRIMAP v2.4.2*,MtN2O,2.92
1947.5,1947,1948,N2O,PRIMAP v2.4.2*,MtN2O,3.17
1948.5,1948,1949,N2O,PRIMAP v2.4.2*,MtN2O,3.4
1949.5,1949,1950,N2O,PRIMAP v2.4.2*,MtN2O,3.57
1950.5,1950,1951,N2O,PRIMAP v2.4.2*,MtN2O,3.67
1951.5,1951,1952,N2O,PRIMAP v2.4.2*,MtN2O,3.73
1952.5,1952,1953,N2O,PRIMAP v2.4.2*,MtN2O,3.79
1953.5,1953,1954,N2O,PRIMAP v2.4.2*,MtN2O,3.86
1954.5,1954,1955,N2O,PRIMAP v2.4.2*,MtN2O,3.94
1955.5,1955,1956,N2O,PRIMAP v2.4.2*,MtN2O,4.02
1956.5,1956,1957,N2O,PRIMAP v2.4.2*,MtN2O,4.11
1957.5,1957,1958,N2O,PRIMAP v2.4.2*,MtN2O,4.2
1958.5,1958,1959,N2O,PRIMAP v2.4.2*,MtN2O,4.3
1959.5,1959,1960,N2O,PRIMAP v2.4.2*,MtN2O,4.4
1960.5,1960,1961,N2O,PRIMAP v2.4.2*,MtN2O,4.51
1961.5,1961,1962,N2O,PRIMAP v2.4.2*,MtN2O,4.78
1962.5,1962,1963,N2O,PRIMAP v2.4.2*,MtN2O,4.96
1963.5,1963,1964,N2O,PRIMAP v2.4.2*,MtN2O,5.13
1964.5,1964,1965,N2O,PRIMAP v2.4.2*,MtN2O,5.31
1965.5,1965,1966,N2O,PRIMAP v2.4.2*,MtN2O,5.53
1966.5,1966,1967,N2O,PRIMAP v2.4.2*,MtN2O,5.77
1967.5,1967,1968,N2O,PRIMAP v2.4.2*,MtN2O,5.99
1968.5,1968,1969,N2O,PRIMAP v2.4.2*,MtN2O,6.17
1969.5,1969,1970,N2O,PRIMAP v2.4.2*,MtN2O,6.32
1970.5,1970,1971,N2O,PRIMAP v2.4.2*,MtN2O,6.36
1971.5,1971,1972,N2O,PRIMAP v2.4.2*,MtN2O,6.37
1972.5,1972,1973,N2O,PRIMAP v2.4.2*,MtN2O,6.55
1973.5,1973,1974,N2O,PRIMAP v2.4.2*,MtN2O,6.81
1974.5,1974,1975,N2O,PRIMAP v2.4.2*,MtN2O,6.89
1975.5,1975,1976,N2O,PRIMAP v2.4.2*,MtN2O,7.06
1976.5,1976,1977,N2O,PRIMAP v2.4.2*,MtN2O,7.21
1977.5,1977,1978,N2O,PRIMAP v2.4.2*,MtN2O,7.34
1978.5,1978,1979,N2O,PRIMAP v2.4.2*,MtN2O,7.49
1979.5,1979,1980,N2O,PRIMAP v2.4.2*,MtN2O,7.71
1980.5,1980,1981,N2O,PRIMAP v2.4.2*,MtN2O,7.74
1981.5,1981,1982,N2O,PRIMAP v2.4.2*,MtN2O,7.65
1982.5,1982,1983,N2O,PRIMAP v2.4.2*,MtN2O,7.63
1983.5,1983,1984,N2O,PRIMAP v2.4.2*,MtN2O,7.71
1984.5,1984,1985,N2O,PRIMAP v2.4.2*,MtN2O,7.84
1985.5,1985,1986,N2O,PRIMAP v2.4.2*,MtN2O,7.81
1986.5,1986,1987,N2O,PRIMAP v2.4.2*,MtN2O,7.82
1987.5,1987,1988,N2O,PRIMAP v2.4.2*,MtN2O,7.97
1988.5,1988,1989,N2O,PRIMAP v2.4.2*,MtN2O,7.91
1989.5,1989,1990,N2O,PRIMAP v2.4.2*,MtN2O,7.98
1990.5,1990,1991,N2O,PRIMAP v2.4.2*,MtN2O,8.01
1991.5,1991,1992,N2O,PRIMAP v2.4.2*,MtN2O,7.91
1992.5,1992,1993,N2O,PRIMAP v2.4.2*,MtN2O,7.9
1993.5,1993,1994,N2O,PRIMAP v2.4.2*,MtN2O,7.92
1994.5,1994,1995,N2O,PRIMAP v2.4.2*,MtN2O,7.89
1995.5,1995,1996,N2O,PRIMAP v2.4.2*,MtN2O,8.14
1996.5,1996,1997,N2O,PRIMAP v2.4.2*,MtN2O,8.37
1997.5,1997,1998,N2O,PRIMAP v2.4.2*,MtN2O,8.37
1998.5,1998,1999,N2O,PRIMAP v2.4.2*,MtN2O,8.44
1999.5,1999,2000,N2O,PRIMAP v2.4.2*,MtN2O,8.41
2000.5,2000,2001,N2O,PRIMAP v2.4.2*,MtN2O,8.42
2001.5,2001,2002,N2O,PRIMAP v2.4.2*,MtN2O,8.51
2002.5,2002,2003,N2O,PRIMAP v2.4.2*,MtN2O,8.58
2003.5,2003,2004,N2O,PRIMAP v2.4.2*,MtN2O,8.71
2004.5,2004,2005,N2O,PRIMAP v2.4.2*,MtN2O,9.01
2005.5,2005,2006,N2O,PRIMAP v2.4.2*,MtN2O,9.05
2006.5,2006,2007,N2O,PRIMAP v2.4.2*,MtN2O,9.09
2007.5,2007,2008,N2O,PRIMAP v2.4.2*,MtN2O,9.27
2008.5,2008,2009,N2O,PRIMAP v2.4.2*,MtN2O,9.3
2009.5,2009,2010,N2O,PRIMAP v2.4.2*,MtN2O,9.28
2010.5,2010,2011,N2O,PRIMAP v2.4.2*,MtN2O,9.42
2011.5,2011,2012,N2O,PRIMAP v2.4.2*,MtN2O,9.66
2012.5,2012,2013,N2O,PRIMAP v2.4.2*,MtN2O,9.76
2013.5,2013,2014,N2O,PRIMAP v2.4.2*,MtN2O,9.95
2014.5,2014,2015,N2O,PRIMAP v2.4.2*,MtN2O,9.98
2015.5,2015,2016,N2O,PRIMAP v2.4.2*,MtN2O,9.99
2016.5,2016,2017,N2O,PRIMAP v2.4.2*,MtN2O,10.1
2017.5,2017,2018,N2O,PRIMAP v2.4.2*,MtN2O,10.2
2018.5,2018,2019,N2O,PRIMAP v2.4.2*,MtN2O,10.3
2019.5,2019,2020,N2O,PRIMAP v2.4.2*,MtN2O,10.4
2020.5,2020,2021,N2O,PRIMAP v2.4.2*,MtN2O,10.4
2021.5,2021,2022,N2O,PRIMAP v2.4.2*,MtN2O,10.7
1750.5,1750,1751,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1750.5,1750,1751,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032112612
1751.5,1751,1752,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1751.5,1751,1752,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032112622
1752.5,1752,1753,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1752.5,1752,1753,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032112632
1753.5,1753,1754,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1753.5,1753,1754,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032112641
1754.5,1754,1755,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1754.5,1754,1755,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032112651
1755.5,1755,1756,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1755.5,1755,1756,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.03211266
1756.5,1756,1757,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1756.5,1756,1757,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.03211267
1757.5,1757,1758,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1757.5,1757,1758,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032112679
1758.5,1758,1759,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1758.5,1758,1759,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032112688
1759.5,1759,1760,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1759.5,1759,1760,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032112698
1760.5,1760,1761,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1760.5,1760,1761,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032112707
1761.5,1761,1762,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1761.5,1761,1762,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032112717
1762.5,1762,1763,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1762.5,1762,1763,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032112726
1763.5,1763,1764,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1763.5,1763,1764,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032112736
1764.5,1764,1765,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1764.5,1764,1765,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032112745
1765.5,1765,1766,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1765.5,1765,1766,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032112755
1766.5,1766,1767,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1766.5,1766,1767,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032112764
1767.5,1767,1768,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1767.5,1767,1768,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032112773
1768.5,1768,1769,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1768.5,1768,1769,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032112783
1769.5,1769,1770,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1769.5,1769,1770,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032112792
1770.5,1770,1771,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1770.5,1770,1771,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032112802
1771.5,1771,1772,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1771.5,1771,1772,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032112811
1772.5,1772,1773,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1772.5,1772,1773,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032112821
1773.5,1773,1774,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1773.5,1773,1774,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.03211283
1774.5,1774,1775,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1774.5,1774,1775,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.03211284
1775.5,1775,1776,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1775.5,1775,1776,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032112849
1776.5,1776,1777,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1776.5,1776,1777,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032112858
1777.5,1777,1778,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1777.5,1777,1778,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032112868
1778.5,1778,1779,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1778.5,1778,1779,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032112877
1779.5,1779,1780,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1779.5,1779,1780,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032112887
1780.5,1780,1781,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1780.5,1780,1781,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032112896
1781.5,1781,1782,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1781.5,1781,1782,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032112906
1782.5,1782,1783,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1782.5,1782,1783,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032112915
1783.5,1783,1784,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1783.5,1783,1784,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032112925
1784.5,1784,1785,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
1784.5,1784,1785,F-gases,"UNFCCC F-gases
 CIP v2023.04*",GtCO2e,0.032112934
1785.5,1785,1786,F-gases,"ODS F-gases
 CIP v2023.04",GtCO2e,1.57218E-05
